player_name,team.code,min,points,totReb,assists,uPER,normalized_PER,location
CJ McCollum,NOP,21,10,4,2,0.4428571428571429,0.31217095416937285,visitor
Jose Alvarado,NOP,17,9,2,1,0.6294117647058824,0.44367370905666087,visitor
Javonte Green,NOP,19,7,8,1,1.1526315789473685,0.8124924834323405,visitor
Jamie Jr. Jaquez,MIA,17,6,3,3,0.7,0.49343150820320214,home
Pelle Larsson,MIA,16,6,3,3,0.6812499999999999,0.4802145928049021,home
Bam Adebayo,MIA,17,6,4,2,0.7529411764705882,0.5307498575631082,home
Haywood Highsmith,MIA,19,6,7,0,0.6894736842105263,0.4860114855234548,home
Zyon Pullin,MIA,15,5,2,0,0.32,0.22556868946432101,home
Jamal Cain,NOP,16,5,3,0,0.38750000000000007,0.27314958489820124,visitor
Jeremiah Robinson-Earl,NOP,17,5,0,1,0.0,0.0,visitor
Jimmy Butler,MIA,17,4,1,2,0.2882352941176471,0.2031776798483774,home
Herbert Jones,NOP,23,4,5,2,0.30869565217391304,0.21760023032563575,visitor
Dru Smith,MIA,16,4,3,5,0.98125,0.6916852391777031,home
Yves Missi,NOP,15,2,1,0,0.6733333333333335,0.47463411741450884,visitor
Nassir Little,MIA,15,1,2,0,0.006666666666666702,0.004699347697173379,home
Daniel Theis,NOP,19,0,3,0,-0.18421052631578946,-0.1298503968955795,visitor
Anthony Edwards,MIN,27,31,2,3,0.6629629629629631,0.46732402099668363,visitor
Jalen Brunson,NYK,24,24,3,6,0.9916666666666666,0.6990279699545364,home
O.G. Anunoby,NYK,29,19,6,2,0.8931034482758622,0.6295505449489133,home
Karl-Anthony Towns,NYK,29,16,16,0,1.0068965517241377,0.7097635487454926,home
Mikal Bridges,NYK,30,15,4,3,0.6533333333333334,0.46053607432298876,home
Donte DiVincenzo,MIN,27,15,3,7,0.9592592592592593,0.6761839186488326,visitor
Naz Reid,MIN,22,15,7,1,0.6636363636363637,0.46779870258225664,visitor
Landry Shamet,NYK,22,13,2,3,0.8727272727272729,0.6151873349026937,home
Miles McBride,NYK,24,12,1,3,0.42500000000000004,0.29958341569480135,home
Cameron Payne,NYK,20,12,2,3,0.7300000000000001,0.5145785728404824,home
Rudy Gobert,MIN,28,9,10,3,0.6357142857142858,0.4481163696947449,visitor
Josh Minott,MIN,26,6,7,3,0.776923076923077,0.5476547508628948,visitor
Joe Ingles,MIN,17,6,3,2,0.5588235294117647,0.39391590991011943,visitor
Nickeil Alexander-Walker,MIN,22,6,3,0,0.22727272727272732,0.16020503513090983,visitor
Precious Achiuwa,NYK,19,4,5,0,0.23157894736842108,0.16324049895444284,home
Jaden McDaniels,MIN,18,3,3,1,0.2555555555555556,0.1801416617249786,visitor
Rob Dillingham,MIN,19,2,2,1,-0.07894736842105263,-0.05565017009810551,visitor
Josh Hart,NYK,25,0,4,3,0.38799999999999996,0.27350203597548917,home
Scoot Henderson,POR,25,17,4,7,1.076,0.7584747183237794,visitor
Toumani Camara,POR,23,13,1,1,0.5,0.35245107728800157,visitor
Alex Len,SAC,20,13,5,0,0.605,0.4264658035184819,home
Dalano Banton,POR,18,12,6,2,0.7111111111111111,0.5012637543651578,visitor
De'Aaron Fox,SAC,28,11,7,3,0.6214285714285716,0.43804633891508776,home
Keon Ellis,SAC,30,11,4,3,0.45,0.31720596955920144,home
Jabari Walker,POR,16,11,3,1,0.8749999999999999,0.6167893852540026,visitor
Deandre Ayton,POR,18,11,8,1,0.9333333333333331,0.6579086776042694,visitor
Keegan Murray,SAC,28,10,3,1,0.4964285714285714,0.34993356959308725,home
Donovan Clingan,POR,18,10,10,0,1.3111111111111111,0.9242050471107597,visitor
Jordan McLaughlin,SAC,19,10,2,2,0.5368421052631579,0.37842115666711745,home
Domantas Sabonis,SAC,30,9,8,7,0.6133333333333333,0.43233998813994856,home
Jerami Grant,POR,16,9,0,0,0.14375000000000002,0.10132968472030046,visitor
DeMar DeRozan,SAC,30,8,2,4,0.24000000000000007,0.1691765170982408,home
Malik Monk,SAC,20,8,2,0,0.1850000000000001,0.13040689859656066,home
Kris Murray,POR,20,6,1,3,0.5050000000000001,0.35597558806088164,visitor
Deni Avdija,POR,20,5,5,2,0.265,0.18679907096264084,visitor
R. Rupert,POR,21,3,3,3,0.4238095238095238,0.2987442464631632,visitor
Devonte' Graham,POR,15,2,2,3,0.4266666666666667,0.30075825261909467,visitor
Drew Peterson,BOS,23,23,3,3,1.1782608695652173,0.8305586256091166,home
Lonnie Walker IV,BOS,30,20,0,1,0.3533333333333334,0.24906542795018782,home
Payton Pritchard,BOS,24,19,5,9,1.2416666666666667,0.8752535085985372,home
Gradey Dick,TOR,24,18,2,0,0.35833333333333345,0.2525899387230679,visitor
Jordan Walsh,BOS,30,16,10,1,0.8433333333333334,0.5944674836924293,home
Jakob Poeltl,TOR,25,14,13,2,0.9800000000000003,0.6908041114844833,visitor
Jamal Shead,TOR,19,14,0,5,0.863157894736842,0.6084418597392869,visitor
Neemias Queta,BOS,21,12,15,5,1.5952380952380953,1.1244867703950527,home
Scottie Barnes,TOR,26,10,1,2,0.19230769230769235,0.1355581066492314,visitor
JD Davison,BOS,24,9,2,5,0.34583333333333344,0.24377866179086782,home
Chris Boucher,TOR,22,9,2,1,0.4818181818181818,0.33963467447752876,visitor
Jonathan Mogbo,TOR,21,8,10,4,1.0285714285714287,0.7250422161353176,visitor
Jaden Springer,BOS,17,6,0,2,0.2529411764705882,0.17829878027510668,home
Sam Hauser,BOS,25,5,9,1,0.5160000000000001,0.3637295117612177,home
Ochai Agbaji,TOR,27,5,4,5,0.5555555555555556,0.3916123080977795,visitor
Davion Mitchell,TOR,25,2,3,3,0.41200000000000003,0.2904196876853133,visitor
D. Skapintsev,BOS,15,1,2,0,0.5066666666666666,0.35715042498517485,home
Julian Strawther,DEN,30,21,4,4,0.7300000000000001,0.5145785728404824,home
Nikola Jokic,DEN,30,21,14,9,1.22,0.8599806285827238,home
Michael Porter Jr.,DEN,25,21,3,1,1.036,0.7302786321407393,home
Monte Morris,PHX,26,20,2,7,1.0615384615384615,0.7482807487037572,visitor
Ryan Dunn,PHX,30,20,4,4,0.92,0.648509982209923,visitor
Royce O'Neale,PHX,18,17,4,4,1.2833333333333334,0.9046244317058708,visitor
Bol Bol,PHX,28,14,8,1,0.5857142857142856,0.41287126196594465,visitor
Collin Gillespie,PHX,22,12,4,6,1.0227272727272727,0.7209226580890941,visitor
Aaron Gordon,DEN,28,12,5,3,0.6749999999999999,0.47580895433880205,home
Christian Braun,DEN,30,11,4,1,0.42,0.29605890492192133,home
Russell Westbrook,DEN,24,9,0,6,0.3958333333333333,0.2790237695196679,home
TyTy Washington Jr.,PHX,15,9,1,1,0.2666666666666667,0.18797390788693422,visitor
Frank Kaminsky,PHX,15,7,6,1,0.9266666666666666,0.6532093299070962,visitor
Dario Saric,DEN,18,6,6,2,0.7000000000000001,0.49343150820320225,home
Damion Lee,PHX,20,5,2,1,0.025,0.01762255386440008,visitor
Mason Plumlee,PHX,15,4,7,2,0.8066666666666668,0.5686210713579759,visitor
Oso Ighodaro,PHX,26,4,2,0,0.25,0.17622553864400078,visitor
Jamal Murray,DEN,19,2,3,3,0.46842105263157896,0.3301910092487594,home
Hunter Tyson,DEN,18,0,3,1,0.17777777777777784,0.12531593859128948,home
Jaden Ivey,DET,26,19,2,4,0.7115384615384616,0.5015649946021561,visitor
Cade Cunningham,DET,24,18,3,7,0.9,0.6344119391184029,visitor
Moses Moody,GSW,25,14,2,3,0.35200000000000004,0.24812555841075312,home
Jalen Duren,DET,23,14,9,3,1.5173913043478264,1.0696123997696745,visitor
Lindy Waters III,GSW,19,13,7,0,0.9,0.6344119391184029,home
Jonathan Kuminga,GSW,23,12,2,1,0.391304347826087,0.27583127787756645,home
Brandin Podziemski,GSW,20,12,4,4,0.655,0.4617109112472821,home
Trayce JacksonDavis,GSW,27,12,10,3,1.2148148148148148,0.8563255803738112,home
Tobias Harris,DET,26,6,4,4,0.8076923076923077,0.5693440479267717,visitor
De'Anthony Melton,GSW,23,5,4,7,0.40869565217391296,0.288090445783236,home
Gary Payton II,GSW,15,5,3,2,0.68,0.4793334651116822,home
Malik Beasley,DET,25,2,1,1,0.15600000000000006,0.10996473611385653,visitor
Ron II Holland,DET,19,2,1,1,0.22105263157894742,0.15582047627469547,visitor
Desmond Bane,MEM,22,23,2,2,0.8863636363636364,0.6247996370105482,visitor
Zach Edey,MEM,19,23,9,1,1.6894736842105265,1.190913640099458,visitor
Jarace Walker,IND,38,15,6,4,0.47631578947368425,0.33575602625856993,home
Myles Turner,IND,17,12,7,2,1.0941176470588236,0.7712458867713917,home
Bennedict Mathurin,IND,29,12,1,2,0.07241379310344832,0.05104463877964164,home
Jaylen Wells,MEM,27,12,6,3,0.7481481481481482,0.5273712415716765,visitor
Ben Sheppard,IND,25,12,2,5,0.6920000000000001,0.4877922909665942,home
Yuki Kawamura,MEM,25,10,1,7,0.536,0.3778275548527377,visitor
Andrew Nembhard,IND,20,10,1,4,0.625,0.440563846610002,home
Cole Swider,IND,22,10,5,3,0.8,0.5639217236608025,home
Scotty Pippen Jr.,MEM,23,9,2,5,0.33043478260869574,0.23292419020772284,visitor
Obi Toppin,IND,17,8,1,1,0.7176470588235295,0.5058709579898376,home
Jake LaRavia,MEM,25,7,8,6,0.7839999999999999,0.5526432891875864,visitor
Santi Aldama,MEM,18,6,3,1,0.3777777777777778,0.2662963695064901,visitor
Enrique Freeman,IND,24,6,7,2,0.5291666666666667,0.373010723463135,home
John Konchar,MEM,21,6,8,0,0.8095238095238095,0.5706350775139073,visitor
Tristen Newton,IND,18,5,3,5,0.4888888888888888,0.3446188311260459,home
Brandon Clarke,MEM,15,2,2,1,0.5733333333333334,0.40414390195690847,visitor
Kelly Oubre Jr.,PHI,27,14,3,1,0.45185185185185184,0.31851134391952735,visitor
Zaccharie Risacher,ATL,23,14,8,1,0.8739130434782609,0.6160231872598985,home
Tyrese Maxey,PHI,26,14,2,7,0.5384615384615385,0.3795626986178479,visitor
Jared McCain,PHI,16,11,4,0,0.8125,0.5727330005930026,visitor
Kenyon Martin Jr.,PHI,22,11,3,2,0.7818181818181817,0.5511053208503297,visitor
Guerschon Yabusele,PHI,21,10,11,3,1.2095238095238097,0.8525959393443087,visitor
Jalen Johnson,ATL,29,10,7,1,0.40689655172413797,0.286822255999891,home
Clint Capela,ATL,21,10,9,3,1.2428571428571429,0.8760926778301753,home
Trae Young,ATL,27,10,3,9,0.21481481481481476,0.15142342579780804,home
Eric Gordon,PHI,22,8,2,0,0.20454545454545456,0.14418453161781883,visitor
Vit Krejci,ATL,16,8,1,1,0.675,0.47580895433880216,home
Dyson Daniels,ATL,21,7,3,3,0.6761904761904761,0.4766481235704402,home
Caleb Martin,PHI,20,7,4,2,0.4699999999999999,0.3313040126507214,visitor
Larry Nance Jr.,ATL,20,6,10,1,0.65,0.45818640047440207,home
Bogdan Bogdanovic,ATL,19,6,2,2,0.17368421052631577,0.12243037421583211,home
Kyle Lowry,PHI,16,5,2,5,0.83125,0.5859499159913026,visitor
Andre Drummond,PHI,24,5,11,1,1.0041666666666667,0.7078392468867365,visitor
Kobe Bufkin,ATL,21,5,2,5,0.25714285714285723,0.18126055403382943,home
De'Andre Hunter,ATL,15,2,1,0,0.12666666666666665,0.08928760624629371,home
Cam Thomas,BKN,24,17,5,1,0.8416666666666668,0.5932926467681361,home
Shake Milton,BKN,18,16,1,3,1.0611111111111111,0.7479795084667589,home
Jalen Wilson,BKN,22,14,3,2,0.618181818181818,0.4357576955560746,home
Dennis Schroder,BKN,25,13,2,7,0.972,0.6851648942478751,home
Jordan Poole,WAS,23,13,3,1,0.5739130434782609,0.40455254088709747,visitor
Cameron Johnson,BKN,25,11,3,0,0.484,0.3411726428147855,home
Noah Clowney,BKN,22,11,2,3,0.8227272727272728,0.5799422271738935,home
Richaun Holmes,WAS,15,10,5,0,0.9733333333333333,0.6861047637873097,visitor
Marvin Bagley III,WAS,23,10,8,1,0.7347826086956522,0.5179498440145415,visitor
Jared Butler,WAS,22,10,2,8,0.75,0.5286766159320023,visitor
Tyrese Martin,BKN,16,9,3,3,1.1437499999999998,0.8062318392963035,home
Corey Kispert,WAS,26,9,0,0,-0.019230769230769197,-0.013555810664923113,visitor
Bub Carrington,WAS,25,8,5,1,0.26,0.18327456018976082,visitor
Patrick Baldwin Jr.,WAS,19,7,3,0,0.34210526315789475,0.24115073709179055,visitor
Ziaire Williams,BKN,24,7,7,1,0.6750000000000002,0.4758089543388022,home
Kyle Kuzma,WAS,25,7,6,4,0.3960000000000001,0.2791412532120973,visitor
Justin Champagnie,WAS,15,6,5,0,0.6133333333333333,0.43233998813994856,visitor
Dorian Finney-Smith,BKN,23,5,5,1,0.5173913043478261,0.3647102451936712,home
Kyshawn George,WAS,18,4,1,2,0.41666666666666674,0.2937092310733347,visitor
Johnny Davis,WAS,15,2,2,1,0.13999999999999999,0.09868630164064043,visitor
Giannis Antetokounmpo,MIL,23,24,10,4,1.465217391304348,1.0328348960526657,home
Damian Lillard,MIL,27,20,5,9,1.3555555555555556,0.9555340317585821,home
Adama Sanogo,CHI,33,16,15,3,1.1393939393939394,0.8031612427896279,visitor
Talen Horton-Tucker,CHI,18,15,6,1,0.7166666666666668,0.5051798774461357,visitor
Matas Buzelis,CHI,22,15,2,2,0.42727272727272736,0.3011854660461105,visitor
Josh Giddey,CHI,22,12,3,5,0.6772727272727272,0.4774110046901112,visitor
Brook Lopez,MIL,25,11,4,1,0.92,0.648509982209923,home
Gary Trent Jr.,MIL,26,10,2,0,0.21923076923076923,0.15453624158012377,home
Bobby Portis,MIL,21,10,8,2,1.1476190476190475,0.8089591392991273,home
Chris Duarte,CHI,20,10,0,1,0.43499999999999994,0.30663243724056133,visitor
Kenneth Lofton Jr.,CHI,15,7,8,2,1.0666666666666667,0.7518956315477366,visitor
DJ Steward,CHI,19,7,1,4,0.6578947368421053,0.4637514174842126,visitor
AJ Johnson,MIL,21,6,3,4,0.009523809523809575,0.006713353853104828,home
E.J. Liddell,CHI,22,6,6,1,0.6181818181818183,0.43575769555607474,visitor
Pat Connaughton,MIL,16,6,3,2,0.5062500000000001,0.35685671575410166,home
Onuralp Bitim,CHI,29,5,5,1,0.2241379310344828,0.1579953105084145,visitor
Taurean Prince,MIL,21,3,4,0,0.5,0.35245107728800157,home
Dalen Terry,CHI,20,2,2,5,0.43,0.30310792646768137,visitor
Quentin Grimes,DAL,22,20,4,2,0.7454545454545454,0.5254725152293841,visitor
Kevin Porter Jr.,LAC,19,18,5,6,1.3473684210526315,0.9497629030076674,home
Jaden Hardy,DAL,26,16,3,4,0.3807692307692307,0.2684050511654781,visitor
Norman Powell,LAC,22,13,1,3,0.5909090909090909,0.41653309134036554,home
Jazian Gortman,DAL,28,13,2,0,0.15714285714285717,0.11077033857622909,visitor
Derrick Jones Jr.,LAC,23,12,4,0,0.6826086956521739,0.48117234029753253,home
Kai Jones,LAC,24,12,4,0,0.8041666666666667,0.5668588159715359,home
Ivica Zubac,LAC,24,11,12,1,1.3333333333333333,0.9398695394346708,home
James Harden,LAC,23,10,2,12,0.7086956521739131,0.499561092156037,home
P.J. Washington,DAL,19,10,3,0,0.6421052631578947,0.45262138346459146,visitor
Brandon Williams,DAL,18,9,1,2,0.07777777777777785,0.054825723133689185,visitor
Kris Dunn,LAC,20,9,2,0,0.7950000000000002,0.5603972128879225,home
Amir Coffey,LAC,18,9,2,1,0.47777777777777775,0.33678658496409036,home
Dereck II Lively,DAL,24,8,7,5,0.9166666666666666,0.6461603083613362,visitor
Naji Marshall,DAL,27,6,4,3,0.28888888888888886,0.20363840021084534,visitor
Terance Mann,LAC,20,6,2,1,0.505,0.3559755880608816,home
Daniel Gafford,DAL,17,4,7,1,1.0529411764705883,0.7422205039359092,visitor
Spencer Dinwiddie,DAL,16,3,1,1,0.0,0.0,visitor
Klay Thompson,DAL,21,0,3,1,-0.32857142857142857,-0.23161070793211533,visitor
Nicolas Batum,LAC,18,0,3,3,0.6499999999999999,0.45818640047440196,home
Gradey Dick,TOR,32,27,6,0,0.9218749999999999,0.6498316737497528,home
Scottie Barnes,TOR,30,26,9,10,1.1600000000000001,0.8176864993081637,home
Jayson Tatum,BOS,34,24,7,6,0.9235294117647059,0.65099787216725,visitor
Derrick White,BOS,31,23,2,3,0.6451612903225806,0.4547755835974214,visitor
Jaylen Brown,BOS,25,19,0,1,0.36,0.2537647756473611,visitor
Ochai Agbaji,TOR,31,16,5,3,0.6645161290322581,0.46841885110534404,home
Jakob Poeltl,TOR,30,15,16,4,1.0799999999999998,0.7612943269420833,home
Payton Pritchard,BOS,29,15,3,2,0.5758620689655172,0.405926413152388,visitor
Luke Kornet,BOS,21,10,6,1,0.9190476190476191,0.6478386468246125,visitor
Davion Mitchell,TOR,31,9,3,10,0.5838709677419354,0.4115719031556663,home
Jamison Battle,TOR,16,8,1,1,0.37500000000000006,0.2643383079660012,home
Jordan Walsh,BOS,24,7,3,1,0.4416666666666667,0.3113317849377347,visitor
Al Horford,BOS,23,2,2,1,0.11304347826086955,0.07968459138685252,visitor
Chris Boucher,TOR,15,2,3,1,0.3533333333333334,0.24906542795018782,home
Xavier Tillman,BOS,23,0,8,2,0.6652173913043478,0.4689131723918629,visitor
Bam Adebayo,MIA,24,20,3,2,1.2625,0.8899389701522039,home
Jeremy Sochan,SAS,28,18,11,1,0.9642857142857142,0.6797270776268601,visitor
Jamie Jr. Jaquez,MIA,18,15,6,5,1.461111111111111,1.0299403702971601,home
Keldon Johnson,SAS,22,15,5,1,0.890909090909091,0.6280037377131665,visitor
Tyler Herro,MIA,24,14,1,4,0.6833333333333335,0.4816831389602689,home
Chris Paul,SAS,25,13,2,5,0.34800000000000003,0.2453059497924491,visitor
Jimmy Butler,MIA,24,12,4,1,1.0833333333333333,0.76364400079067,home
Duncan Robinson,MIA,20,10,3,4,0.59,0.41589227119984185,home
Harrison Barnes,SAS,27,10,4,1,0.26666666666666666,0.18797390788693416,visitor
Zach Collins,SAS,21,9,3,3,0.7666666666666666,0.5404249851749356,visitor
Tre Jones,SAS,18,8,3,3,0.911111111111111,0.6422441852803583,visitor
Victor Wembanyama,SAS,17,8,7,3,1.0529411764705883,0.7422205039359092,visitor
Julian Champagnie,SAS,17,8,3,0,0.34117647058823536,0.24049602920828347,visitor
Nikola Jovic,MIA,24,7,3,1,0.5249999999999999,0.3700736311524016,home
Stephon Castle,SAS,21,6,2,5,0.3857142857142858,0.27189083105074413,visitor
Dru Smith,MIA,20,5,3,5,0.7499999999999999,0.5286766159320023,home
Terry Rozier,MIA,24,5,5,5,0.55,0.38769618501680175,home
Alec Burks,MIA,20,3,1,0,0.12999999999999998,0.0916372800948804,home
Blake Wesley,SAS,16,2,2,4,0.36874999999999997,0.2599326694999011,visitor
Brandon Miller,CHA,29,26,5,3,0.8275862068965517,0.5833673003387612,visitor
Precious Achiuwa,NYK,35,20,16,3,0.9257142857142857,0.6525379945217857,home
Miles McBride,NYK,35,18,1,5,0.4114285714285715,0.29001688645412704,home
Tre Mann,CHA,22,16,4,5,0.7954545454545454,0.5607176229581843,visitor
Pacome Dadiet,NYK,28,16,5,0,0.6428571428571429,0.4531513850845735,home
Cameron Payne,NYK,36,16,5,8,0.5694444444444444,0.401402615800224,home
LaMelo Ball,CHA,26,14,2,7,0.5653846153846155,0.3985408335487403,visitor
Tidjane Salaun,CHA,37,13,8,0,0.2378378378378378,0.1676524043315899,visitor
T.J. Warren,NYK,19,11,7,2,0.9842105263157896,0.6937721205563822,home
Ariel Hukporti,NYK,22,8,5,1,0.5181818181818182,0.3652674800984744,home
Landry Shamet,NYK,20,8,2,0,-0.01499999999999999,-0.01057353231864004,home
Nick Richards,CHA,18,8,3,0,0.7722222222222223,0.5443411082559135,visitor
Tyler Kolek,NYK,24,7,8,9,0.875,0.6167893852540027,home
Jericho Sims,NYK,20,7,10,0,0.9349999999999999,0.6590835145285628,home
Grant Williams,CHA,18,7,1,1,0.7277777777777779,0.5130121236080912,visitor
Keyontae Johnson,CHA,16,5,3,1,0.41250000000000003,0.29077213876260133,visitor
Moussa Diabate,CHA,16,5,4,0,0.5499999999999999,0.3876961850168017,visitor
Miles Bridges,CHA,15,3,3,3,0.6866666666666668,0.4840328128088556,visitor
K.J. Simpson,CHA,18,2,2,1,0.03333333333333331,0.023496738485866756,visitor
Jordan Hawkins,NOP,18,20,2,0,0.7055555555555557,0.4973476312841801,visitor
Jalen Green,HOU,23,19,6,0,0.6956521739130435,0.4903667162267848,home
Brandon Ingram,NOP,21,18,3,3,0.8666666666666666,0.610915200632536,visitor
Dillon Brooks,HOU,24,13,4,1,0.5541666666666666,0.390633277327535,home
Alperen Sengun,HOU,28,12,6,3,0.5464285714285715,0.3851786773218875,home
Dejounte Murray,NOP,24,12,6,7,1.0208333333333333,0.7195876161296698,visitor
Cam Whitmore,HOU,22,12,2,2,0.49545454545454554,0.34924697658538345,home
Amen Thompson,HOU,23,11,4,2,0.7695652173913043,0.5424681798258807,home
Reed Sheppard,HOU,22,9,2,3,0.7090909090909091,0.4998397096084386,home
Yves Missi,NOP,19,9,3,2,0.7999999999999999,0.5639217236608025,visitor
CJ McCollum,NOP,20,8,5,3,0.67,0.47228444356592214,visitor
Jabari Smith Jr.,HOU,25,8,10,5,0.8079999999999999,0.5695609408974105,home
Steven Adams,HOU,15,6,11,2,1.4200000000000002,1.0009610594979246,home
Herbert Jones,NOP,23,5,4,2,0.4956521739130434,0.3493862853115841,visitor
Fred VanVleet,HOU,24,5,3,9,0.75,0.5286766159320023,home
Jose Alvarado,NOP,17,4,2,3,0.24705882352941178,0.1741522970128949,visitor
Javonte Green,NOP,18,3,5,0,0.5666666666666667,0.3994445542597351,visitor
Shai Gilgeous-Alexander,OKC,20,19,3,5,1.23,0.8670296501284839,visitor
Michael Porter Jr.,DEN,25,15,6,1,0.764,0.5385452460960664,home
Isaiah Joe,OKC,18,14,5,1,0.8055555555555556,0.5678378467417803,visitor
Jalen Williams,OKC,20,14,2,2,0.7700000000000001,0.5427746590235225,visitor
Trey Alexander,DEN,27,12,3,2,0.1592592592592592,0.1122621949880301,home
Julian Strawther,DEN,28,12,2,4,0.20357142857142865,0.14349793861011498,home
Aaron Gordon,DEN,23,11,5,5,0.7086956521739131,0.499561092156037,home
Isaiah Hartenstein,OKC,21,11,3,3,0.6142857142857142,0.433011323525259,visitor
Zeke Nnaji,DEN,25,11,3,1,0.88,0.6203138960268828,home
Aaron Wiggins,OKC,17,10,4,2,0.9705882352941176,0.6841697382649442,visitor
Ousmane Dieng,OKC,22,10,3,5,0.8909090909090908,0.6280037377131663,visitor
Ajay Mitchell,OKC,17,9,0,1,0.4235294117647059,0.2985467948792484,visitor
Chet Holmgren,OKC,18,8,7,0,0.6444444444444445,0.4542702773934243,visitor
Cason Wallace,OKC,20,7,4,2,0.9349999999999999,0.6590835145285628,visitor
Christian Braun,DEN,26,7,5,3,0.19615384615384618,0.13826926878221601,home
DeAndre Jordan,DEN,17,6,9,1,0.9470588235294118,0.6675838052160972,home
Luguentz Dort,OKC,21,6,5,2,0.5761904761904761,0.40615790811283986,visitor
Dario Saric,DEN,18,5,4,4,0.6444444444444444,0.4542702773934242,home
Alex Caruso,OKC,19,5,3,2,0.6947368421052632,0.48972149686332855,visitor
Hunter Tyson,DEN,16,4,5,2,0.46875,0.3304228849575015,home
Domantas Sabonis,SAC,36,29,17,8,1.4416666666666664,1.0162339395137376,visitor
Keyonte George,UTA,29,24,3,5,0.8103448275862069,0.571213814915037,home
De'Aaron Fox,SAC,36,22,7,5,0.6916666666666668,0.4875573235817356,visitor
Keegan Murray,SAC,37,21,5,1,0.4945945945945946,0.34864079537137455,visitor
Lauri Markkanen,UTA,32,21,4,0,0.34375,0.2423101156355011,home
DeMar DeRozan,SAC,36,17,3,5,0.7638888888888888,0.5384669236344468,visitor
Collin Sexton,UTA,24,16,1,6,0.8125,0.5727330005930026,home
John Collins,UTA,20,12,4,0,0.8699999999999999,0.6132648744811227,home
Jordan Clarkson,UTA,24,11,4,5,0.6083333333333333,0.42881547736706854,home
Walker Kessler,UTA,28,10,9,1,0.9714285714285715,0.6847620930166889,home
Taylor Hendricks,UTA,28,9,8,0,0.6071428571428571,0.4279763081354304,home
Jordan McLaughlin,SAC,20,9,4,5,1.28,0.9022747578572841,visitor
Cody Williams,UTA,20,6,4,3,0.4699999999999999,0.3313040126507214,home
Patty Mills,UTA,19,5,2,0,0.20526315789473681,0.1446904422550743,home
Malik Monk,SAC,29,5,4,3,0.23103448275862065,0.16285670467790414,visitor
Keon Ellis,SAC,24,4,2,3,0.6,0.4229412927456019,visitor
Brice Sensabaugh,UTA,16,3,2,1,0.33749999999999997,0.23790447716940102,home
Anthony Davis,LAL,26,24,12,2,1.5076923076923079,1.062775556129974,home
Moses Moody,GSW,19,21,5,2,1.0842105263157895,0.7642623360139824,visitor
Dalton Knecht,LAL,21,19,2,0,0.5857142857142857,0.4128712619659447,home
Stephen Curry,GSW,28,16,5,6,0.625,0.440563846610002,visitor
Rui Hachimura,LAL,28,15,9,1,0.817857142857143,0.576509262135374,home
Austin Reaves,LAL,17,13,3,2,0.8117647058823528,0.572214690185226,home
Andrew Wiggins,GSW,21,11,0,1,0.3952380952380953,0.27860418490384886,visitor
Jonathan Kuminga,GSW,20,11,6,3,0.93,0.655559003755683,visitor
Gary Payton II,GSW,15,10,5,2,1.0333333333333334,0.72839889306187,visitor
Buddy Hield,GSW,21,10,1,2,0.28571428571428575,0.2014006155931438,visitor
Kyle Anderson,GSW,17,10,3,2,0.7529411764705882,0.5307498575631082,visitor
Draymond Green,GSW,26,10,10,3,1.0269230769230768,0.7238802895068954,visitor
Kevon Looney,GSW,17,6,5,6,1.576470588235294,1.1112575142727579,visitor
D'Angelo Russell,LAL,30,6,7,2,0.4833333333333334,0.34070270804506825,home
LeBron James,LAL,23,6,2,4,0.19130434782608696,0.13485084696236582,home
Jaxson Hayes,LAL,19,4,2,2,0.8210526315789474,0.5787617690202973,home
Trayce JacksonDavis,GSW,26,2,10,3,0.5423076923076923,0.3822738607508324,visitor
Lindy Waters III,GSW,15,2,5,2,0.7133333333333333,0.5028302035975488,visitor
Max Christie,LAL,16,0,2,0,0.15625,0.1101409616525005,home
Gabe Vincent,LAL,15,0,1,1,-0.18000000000000002,-0.12688238782368058,home
Jarrett Allen,CLE,27,19,8,1,1.2185185185185186,0.8589363290944632,visitor
Simone Fontecchio,DET,19,18,3,2,0.7578947368421052,0.5342416329418128,home
Donovan Mitchell,CLE,25,13,2,4,0.552,0.38910598932595375,visitor
Daniss Jenkins,DET,24,13,2,2,0.41666666666666674,0.2937092310733347,home
Evan Mobley,CLE,23,10,4,2,0.8391304347826087,0.5915048514485591,visitor
Darius Garland,CLE,25,9,1,2,0.4960000000000001,0.34963146866969763,visitor
Ty Jerome,CLE,15,8,4,0,0.5933333333333333,0.4182419450484285,visitor
Ron II Holland,DET,25,8,6,3,0.636,0.448317770310338,home
Lamar Stevens,DET,20,7,4,2,0.695,0.4899069974303221,home
Caris LeVert,CLE,21,6,3,6,0.5809523809523809,0.40951458503939225,visitor
Paul Reed,DET,18,6,9,2,1.027777777777778,0.7244827699808922,home
Dean Wade,CLE,19,5,5,1,0.6631578947368421,0.46746142882408626,visitor
Georges Niang,CLE,15,5,3,0,0.34,0.2396667325558411,visitor
Javante McCoy,DET,16,4,2,2,0.49375,0.3480454388219016,home
Isaac Okoro,CLE,17,3,2,0,0.2647058823529412,0.18659174679953025,visitor
Marcus Sasser,DET,19,2,0,5,0.036842105263157905,0.025970079379115912,home
Kelly Oubre Jr.,PHI,21,18,2,1,0.7333333333333334,0.516928246689069,home
Cam Thomas,BKN,28,17,1,2,0.4250000000000001,0.2995834156948014,visitor
