game.id,game_date,visitor_score,home_score,visitor_code,home_code,game_date_pacific
15322,2024-12-13 00:30:00+00:00,104.0,114.0,TOR,MIA,2024-12-12 16:30:00-08:00
15323,2024-12-13 01:00:00+00:00,111.0,109.0,SAC,NOP,2024-12-12 17:00:00-08:00
15324,2024-12-14 00:00:00+00:00,105.0,115.0,WAS,CLE,2024-12-13 16:00:00-08:00
15325,2024-12-14 00:00:00+00:00,121.0,107.0,IND,PHI,2024-12-13 16:00:00-08:00
15326,2024-12-14 01:00:00+00:00,87.0,97.0,LAL,MIN,2024-12-13 17:00:00-08:00
15327,2024-12-14 01:00:00+00:00,119.0,135.0,BKN,MEM,2024-12-13 17:00:00-08:00
15328,2024-12-14 01:00:00+00:00,95.0,109.0,CHA,CHI,2024-12-13 17:00:00-08:00
15329,2024-12-14 02:00:00+00:00,98.0,120.0,LAC,DEN,2024-12-13 18:00:00-08:00
15330,2024-12-14 02:30:00+00:00,134.0,126.0,PHX,UTA,2024-12-13 18:30:00-08:00
15331,2024-12-14 03:00:00+00:00,118.0,116.0,SAS,POR,2024-12-13 19:00:00-08:00
15332,2024-12-15 22:00:00+00:00,104.0,119.0,NOP,IND,2024-12-15 14:00:00-08:00
15333,2024-12-15 23:00:00+00:00,112.0,98.0,BOS,WAS,2024-12-15 15:00:00-08:00
15334,2024-12-16 00:00:00+00:00,106.0,92.0,MIN,SAS,2024-12-15 16:00:00-08:00
15335,2024-12-16 01:00:00+00:00,109.0,116.0,POR,PHX,2024-12-15 17:00:00-08:00
15336,2024-12-16 02:30:00+00:00,110.0,116.0,MEM,LAL,2024-12-15 18:30:00-08:00
15337,2024-12-17 00:00:00+00:00,121.0,108.0,PHI,CHA,2024-12-16 16:00:00-08:00
15338,2024-12-17 00:00:00+00:00,124.0,125.0,MIA,DET,2024-12-16 16:00:00-08:00
15339,2024-12-17 00:30:00+00:00,122.0,121.0,CHI,TOR,2024-12-16 16:30:00-08:00
15340,2024-12-17 00:30:00+00:00,130.0,101.0,CLE,BKN,2024-12-16 16:30:00-08:00
15341,2024-12-17 03:00:00+00:00,130.0,129.0,DEN,SAC,2024-12-16 19:00:00-08:00
15342,2024-12-17 03:30:00+00:00,107.0,144.0,UTA,LAC,2024-12-16 19:30:00-08:00
15343,2024-12-14 21:30:00+00:00,102.0,110.0,ATL,MIL,2024-12-14 13:30:00-08:00
15344,2024-12-15 01:30:00+00:00,96.0,111.0,HOU,OKC,2024-12-14 17:30:00-08:00
15345,2024-12-15 23:00:00+00:00,100.0,91.0,NYK,ORL,2024-12-15 15:00:00-08:00
15346,2024-12-16 01:30:00+00:00,143.0,133.0,DAL,GSW,2024-12-15 17:30:00-08:00
15347,2024-12-18 01:30:00+00:00,97.0,81.0,MIL,OKC,2024-12-17 17:30:00-08:00
